# output/volt_dump.csv run at 2018-03-01 00:00:00 PST on 578 nodes
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
node_1A,119.931175,-0.317808,119.936006,-0.312637,0.000000,0.000000
meter_1,119.931175,-0.317808,119.936006,-0.312637,0.000000,0.000000
meter_2,119.931175,-0.317808,119.936006,-0.312637,0.000000,0.000000
meter_3,119.931175,-0.317808,119.936006,-0.312637,0.000000,0.000000
meter_4,119.931175,-0.317808,119.936006,-0.312637,0.000000,0.000000
node_2B,-60.070019,-103.658732,-60.068982,-103.662109,0.000000,0.000000
meter_5,-60.070019,-103.658732,-60.068982,-103.662109,0.000000,0.000000
meter_6,-60.070019,-103.658732,-60.068982,-103.662109,0.000000,0.000000
node_4C,-59.368900,103.934092,-59.375773,103.935687,0.000000,0.000000
meter_7,-59.368900,103.934092,-59.375773,103.935687,0.000000,0.000000
meter_8,-59.368900,103.934092,-59.375773,103.935687,0.000000,0.000000
meter_9,-59.368900,103.934092,-59.375773,103.935687,0.000000,0.000000
meter_10,-59.368900,103.934092,-59.375773,103.935687,0.000000,0.000000
node_5C,-59.454970,103.930430,-59.458408,103.931226,0.000000,0.000000
meter_11,-59.454970,103.930430,-59.458408,103.931226,0.000000,0.000000
meter_12,-59.454970,103.930430,-59.458408,103.931226,0.000000,0.000000
node_6C,-59.337292,103.921044,-59.344163,103.922638,0.000000,0.000000
meter_13,-59.337292,103.921044,-59.344163,103.922638,0.000000,0.000000
meter_14,-59.337292,103.921044,-59.344163,103.922638,0.000000,0.000000
meter_15,-59.337292,103.921044,-59.344163,103.922638,0.000000,0.000000
meter_16,-59.337292,103.921044,-59.344163,103.922638,0.000000,0.000000
node_7A,119.885025,-0.454346,119.887441,-0.451764,0.000000,0.000000
meter_17,119.885025,-0.454346,119.887441,-0.451764,0.000000,0.000000
meter_18,119.885025,-0.454346,119.887441,-0.451764,0.000000,0.000000
node_9A,120.184090,-0.377383,120.188948,-0.372206,0.000000,0.000000
meter_19,120.184090,-0.377383,120.188948,-0.372206,0.000000,0.000000
meter_20,120.184090,-0.377383,120.188948,-0.372206,0.000000,0.000000
meter_21,120.184090,-0.377383,120.188948,-0.372206,0.000000,0.000000
meter_22,120.184090,-0.377383,120.188948,-0.372206,0.000000,0.000000
node_10A,119.978708,-0.092474,119.981121,-0.089883,0.000000,0.000000
meter_23,119.978708,-0.092474,119.981121,-0.089883,0.000000,0.000000
meter_24,119.978708,-0.092474,119.981121,-0.089883,0.000000,0.000000
node_11A,119.918404,-0.184914,119.923228,-0.179737,0.000000,0.000000
meter_25,119.918404,-0.184914,119.923228,-0.179737,0.000000,0.000000
meter_26,119.918404,-0.184914,119.923228,-0.179737,0.000000,0.000000
meter_27,119.918404,-0.184914,119.923228,-0.179737,0.000000,0.000000
meter_28,119.918404,-0.184914,119.923228,-0.179737,0.000000,0.000000
node_12B,-60.080537,-103.402228,-60.079502,-103.405595,0.000000,0.000000
meter_29,-60.080537,-103.402228,-60.079502,-103.405595,0.000000,0.000000
meter_30,-60.080537,-103.402228,-60.079502,-103.405595,0.000000,0.000000
node_16C,-58.521125,103.859790,-58.527952,103.861391,0.000000,0.000000
meter_31,-58.521125,103.859790,-58.527952,103.861391,0.000000,0.000000
meter_32,-58.521125,103.859790,-58.527952,103.861391,0.000000,0.000000
meter_33,-58.521125,103.859790,-58.527952,103.861391,0.000000,0.000000
meter_34,-58.521125,103.859790,-58.527952,103.861391,0.000000,0.000000
node_17C,-58.791559,103.897913,-58.794980,103.898713,0.000000,0.000000
meter_35,-58.791559,103.897913,-58.794980,103.898713,0.000000,0.000000
meter_36,-58.791559,103.897913,-58.794980,103.898713,0.000000,0.000000
node_19A,119.607196,-0.992900,119.612024,-0.987766,0.000000,0.000000
meter_37,119.607196,-0.992900,119.612024,-0.987766,0.000000,0.000000
meter_38,119.607196,-0.992900,119.612024,-0.987766,0.000000,0.000000
meter_39,119.607196,-0.992900,119.612024,-0.987766,0.000000,0.000000
meter_40,119.607196,-0.992900,119.612024,-0.987766,0.000000,0.000000
node_20A,119.590751,-1.005450,119.595579,-1.000316,0.000000,0.000000
meter_41,119.590751,-1.005450,119.595579,-1.000316,0.000000,0.000000
meter_42,119.590751,-1.005450,119.595579,-1.000316,0.000000,0.000000
meter_43,119.590751,-1.005450,119.595579,-1.000316,0.000000,0.000000
meter_44,119.590751,-1.005450,119.595579,-1.000316,0.000000,0.000000
node_22B,-60.294582,-103.149352,-60.292527,-103.156081,0.000000,0.000000
meter_45,-60.294582,-103.149352,-60.292527,-103.156081,0.000000,0.000000
meter_46,-60.294582,-103.149352,-60.292527,-103.156081,0.000000,0.000000
meter_47,-60.294582,-103.149352,-60.292527,-103.156081,0.000000,0.000000
meter_48,-60.294582,-103.149352,-60.292527,-103.156081,0.000000,0.000000
node_24C,-58.515720,103.772690,-58.522541,103.774284,0.000000,0.000000
meter_49,-58.515720,103.772690,-58.522541,103.774284,0.000000,0.000000
meter_50,-58.515720,103.772690,-58.522541,103.774284,0.000000,0.000000
meter_51,-58.515720,103.772690,-58.522541,103.774284,0.000000,0.000000
meter_52,-58.515720,103.772690,-58.522541,103.774284,0.000000,0.000000
node_28A,119.522062,-1.174955,119.526890,-1.169830,0.000000,0.000000
meter_53,119.522062,-1.174955,119.526890,-1.169830,0.000000,0.000000
meter_54,119.522062,-1.174955,119.526890,-1.169830,0.000000,0.000000
meter_55,119.522062,-1.174955,119.526890,-1.169830,0.000000,0.000000
meter_56,119.522062,-1.174955,119.526890,-1.169830,0.000000,0.000000
node_29A,119.597690,-1.088196,119.602521,-1.083066,0.000000,0.000000
meter_57,119.597690,-1.088196,119.602521,-1.083066,0.000000,0.000000
meter_58,119.597690,-1.088196,119.602521,-1.083066,0.000000,0.000000
meter_59,119.597690,-1.088196,119.602521,-1.083066,0.000000,0.000000
meter_60,119.597690,-1.088196,119.602521,-1.083066,0.000000,0.000000
node_30C,-58.507010,103.756553,-58.513830,103.758145,0.000000,0.000000
meter_61,-58.507010,103.756553,-58.513830,103.758145,0.000000,0.000000
meter_62,-58.507010,103.756553,-58.513830,103.758145,0.000000,0.000000
meter_63,-58.507010,103.756553,-58.513830,103.758145,0.000000,0.000000
meter_64,-58.507010,103.756553,-58.513830,103.758145,0.000000,0.000000
node_31C,-58.980519,104.412524,-58.983960,104.413346,0.000000,0.000000
meter_65,-58.980519,104.412524,-58.983960,104.413346,0.000000,0.000000
meter_66,-58.980519,104.412524,-58.983960,104.413346,0.000000,0.000000
node_32C,-58.971731,104.408849,-58.975172,104.409671,0.000000,0.000000
meter_67,-58.971731,104.408849,-58.975172,104.409671,0.000000,0.000000
meter_68,-58.971731,104.408849,-58.975172,104.409671,0.000000,0.000000
node_33A,119.572965,-1.102735,119.577794,-1.097606,0.000000,0.000000
meter_69,119.572965,-1.102735,119.577794,-1.097606,0.000000,0.000000
meter_70,119.572965,-1.102735,119.577794,-1.097606,0.000000,0.000000
meter_71,119.572965,-1.102735,119.577794,-1.097606,0.000000,0.000000
meter_72,119.572965,-1.102735,119.577794,-1.097606,0.000000,0.000000
node_34C,-58.589779,103.886074,-58.596611,103.887677,0.000000,0.000000
meter_73,-58.589779,103.886074,-58.596611,103.887677,0.000000,0.000000
meter_74,-58.589779,103.886074,-58.596611,103.887677,0.000000,0.000000
meter_75,-58.589779,103.886074,-58.596611,103.887677,0.000000,0.000000
meter_76,-58.589779,103.886074,-58.596611,103.887677,0.000000,0.000000
node_35A,119.586293,-1.033921,119.591121,-1.028789,0.000000,0.000000
meter_77,119.586293,-1.033921,119.591121,-1.028789,0.000000,0.000000
meter_78,119.586293,-1.033921,119.591121,-1.028789,0.000000,0.000000
meter_79,119.586293,-1.033921,119.591121,-1.028789,0.000000,0.000000
meter_80,119.586293,-1.033921,119.591121,-1.028789,0.000000,0.000000
node_37A,119.553310,-1.059619,119.558136,-1.054489,0.000000,0.000000
meter_81,119.553310,-1.059619,119.558136,-1.054489,0.000000,0.000000
meter_82,119.553310,-1.059619,119.558136,-1.054489,0.000000,0.000000
meter_83,119.553310,-1.059619,119.558136,-1.054489,0.000000,0.000000
meter_84,119.553310,-1.059619,119.558136,-1.054489,0.000000,0.000000
node_38B,-60.285957,-103.193436,-60.284929,-103.196802,0.000000,0.000000
meter_85,-60.285957,-103.193436,-60.284929,-103.196802,0.000000,0.000000
meter_86,-60.285957,-103.193436,-60.284929,-103.196802,0.000000,0.000000
node_39B,-60.287317,-103.183184,-60.286289,-103.186550,0.000000,0.000000
meter_87,-60.287317,-103.183184,-60.286289,-103.186550,0.000000,0.000000
meter_88,-60.287317,-103.183184,-60.286289,-103.186550,0.000000,0.000000
node_41C,-58.487220,103.788151,-58.490630,103.788948,0.000000,0.000000
meter_89,-58.487220,103.788151,-58.490630,103.788948,0.000000,0.000000
meter_90,-58.487220,103.788151,-58.490630,103.788948,0.000000,0.000000
node_42A,119.594717,-0.997172,119.597130,-0.994605,0.000000,0.000000
meter_91,119.594717,-0.997172,119.597130,-0.994605,0.000000,0.000000
meter_92,119.594717,-0.997172,119.597130,-0.994605,0.000000,0.000000
node_43B,-60.350830,-103.052873,-60.348779,-103.059599,0.000000,0.000000
meter_93,-60.350830,-103.052873,-60.348779,-103.059599,0.000000,0.000000
meter_94,-60.350830,-103.052873,-60.348779,-103.059599,0.000000,0.000000
meter_95,-60.350830,-103.052873,-60.348779,-103.059599,0.000000,0.000000
meter_96,-60.350830,-103.052873,-60.348779,-103.059599,0.000000,0.000000
node_45A,119.568592,-1.024568,119.571005,-1.022002,0.000000,0.000000
meter_97,119.568592,-1.024568,119.571005,-1.022002,0.000000,0.000000
meter_98,119.568592,-1.024568,119.571005,-1.022002,0.000000,0.000000
node_46A,119.561007,-1.030359,119.563419,-1.027793,0.000000,0.000000
meter_99,119.561007,-1.030359,119.563419,-1.027793,0.000000,0.000000
meter_100,119.561007,-1.030359,119.563419,-1.027793,0.000000,0.000000
node_47A,119.536379,-1.076688,119.539998,-1.072841,0.000000,0.000000
meter_101,119.536379,-1.076688,119.539998,-1.072841,0.000000,0.000000
meter_102,119.536379,-1.076688,119.539998,-1.072841,0.000000,0.000000
meter_103,119.536379,-1.076688,119.539998,-1.072841,0.000000,0.000000
node_47B,-60.342260,-103.094238,-60.340721,-103.099283,0.000000,0.000000
meter_104,-60.342260,-103.094238,-60.340721,-103.099283,0.000000,0.000000
meter_105,-60.342260,-103.094238,-60.340721,-103.099283,0.000000,0.000000
meter_106,-60.342260,-103.094238,-60.340721,-103.099283,0.000000,0.000000
node_47C,-58.509376,103.814403,-58.514494,103.815601,0.000000,0.000000
meter_107,-58.509376,103.814403,-58.514494,103.815601,0.000000,0.000000
meter_108,-58.509376,103.814403,-58.514494,103.815601,0.000000,0.000000
meter_109,-58.509376,103.814403,-58.514494,103.815601,0.000000,0.000000
node_48A,119.422658,-1.256648,119.431096,-1.247692,0.000000,0.000000
meter_110,119.422658,-1.256648,119.431096,-1.247692,0.000000,0.000000
meter_111,119.422658,-1.256648,119.431096,-1.247692,0.000000,0.000000
meter_112,119.422658,-1.256648,119.431096,-1.247692,0.000000,0.000000
meter_113,119.422658,-1.256648,119.431096,-1.247692,0.000000,0.000000
meter_114,119.422658,-1.256648,119.431096,-1.247692,0.000000,0.000000
meter_115,119.422658,-1.256648,119.431096,-1.247692,0.000000,0.000000
meter_116,119.422658,-1.256648,119.431096,-1.247692,0.000000,0.000000
node_48B,-60.441182,-102.906129,-60.437606,-102.917889,0.000000,0.000000
meter_117,-60.441182,-102.906129,-60.437606,-102.917889,0.000000,0.000000
meter_118,-60.441182,-102.906129,-60.437606,-102.917889,0.000000,0.000000
meter_119,-60.441182,-102.906129,-60.437606,-102.917889,0.000000,0.000000
meter_120,-60.441182,-102.906129,-60.437606,-102.917889,0.000000,0.000000
meter_121,-60.441182,-102.906129,-60.437606,-102.917889,0.000000,0.000000
meter_122,-60.441182,-102.906129,-60.437606,-102.917889,0.000000,0.000000
meter_123,-60.441182,-102.906129,-60.437606,-102.917889,0.000000,0.000000
node_48C,-58.296895,103.806668,-58.308817,103.809469,0.000000,0.000000
meter_124,-58.296895,103.806668,-58.308817,103.809469,0.000000,0.000000
meter_125,-58.296895,103.806668,-58.308817,103.809469,0.000000,0.000000
meter_126,-58.296895,103.806668,-58.308817,103.809469,0.000000,0.000000
meter_127,-58.296895,103.806668,-58.308817,103.809469,0.000000,0.000000
meter_128,-58.296895,103.806668,-58.308817,103.809469,0.000000,0.000000
meter_129,-58.296895,103.806668,-58.308817,103.809469,0.000000,0.000000
meter_130,-58.296895,103.806668,-58.308817,103.809469,0.000000,0.000000
node_49A,119.532635,-1.081403,119.536254,-1.077557,0.000000,0.000000
meter_131,119.532635,-1.081403,119.536254,-1.077557,0.000000,0.000000
meter_132,119.532635,-1.081403,119.536254,-1.077557,0.000000,0.000000
meter_133,119.532635,-1.081403,119.536254,-1.077557,0.000000,0.000000
node_49B,-60.441631,-102.900574,-60.438055,-102.912334,0.000000,0.000000
meter_134,-60.441631,-102.900574,-60.438055,-102.912334,0.000000,0.000000
meter_135,-60.441631,-102.900574,-60.438055,-102.912334,0.000000,0.000000
meter_136,-60.441631,-102.900574,-60.438055,-102.912334,0.000000,0.000000
meter_137,-60.441631,-102.900574,-60.438055,-102.912334,0.000000,0.000000
meter_138,-60.441631,-102.900574,-60.438055,-102.912334,0.000000,0.000000
meter_139,-60.441631,-102.900574,-60.438055,-102.912334,0.000000,0.000000
meter_140,-60.441631,-102.900574,-60.438055,-102.912334,0.000000,0.000000
node_49C,-58.498696,103.816627,-58.503813,103.817825,0.000000,0.000000
meter_141,-58.498696,103.816627,-58.503813,103.817825,0.000000,0.000000
meter_142,-58.498696,103.816627,-58.503813,103.817825,0.000000,0.000000
meter_143,-58.498696,103.816627,-58.503813,103.817825,0.000000,0.000000
node_50C,-58.438067,103.812928,-58.444887,103.814526,0.000000,0.000000
meter_144,-58.438067,103.812928,-58.444887,103.814526,0.000000,0.000000
meter_145,-58.438067,103.812928,-58.444887,103.814526,0.000000,0.000000
meter_146,-58.438067,103.812928,-58.444887,103.814526,0.000000,0.000000
meter_147,-58.438067,103.812928,-58.444887,103.814526,0.000000,0.000000
node_51A,119.558423,-1.046035,119.560836,-1.043470,0.000000,0.000000
meter_148,119.558423,-1.046035,119.560836,-1.043470,0.000000,0.000000
meter_149,119.558423,-1.046035,119.560836,-1.043470,0.000000,0.000000
node_52A,119.560943,-0.998564,119.565767,-0.993432,0.000000,0.000000
meter_150,119.560943,-0.998564,119.565767,-0.993432,0.000000,0.000000
meter_151,119.560943,-0.998564,119.565767,-0.993432,0.000000,0.000000
meter_152,119.560943,-0.998564,119.565767,-0.993432,0.000000,0.000000
meter_153,119.560943,-0.998564,119.565767,-0.993432,0.000000,0.000000
node_53A,119.574118,-0.985814,119.578942,-0.980680,0.000000,0.000000
meter_154,119.574118,-0.985814,119.578942,-0.980680,0.000000,0.000000
meter_155,119.574118,-0.985814,119.578942,-0.980680,0.000000,0.000000
meter_156,119.574118,-0.985814,119.578942,-0.980680,0.000000,0.000000
meter_157,119.574118,-0.985814,119.578942,-0.980680,0.000000,0.000000
node_55A,119.587749,-0.949040,119.590161,-0.946472,0.000000,0.000000
meter_158,119.587749,-0.949040,119.590161,-0.946472,0.000000,0.000000
meter_159,119.587749,-0.949040,119.590161,-0.946472,0.000000,0.000000
node_56B,-60.277759,-103.161197,-60.276730,-103.164562,0.000000,0.000000
meter_160,-60.277759,-103.161197,-60.276730,-103.164562,0.000000,0.000000
meter_161,-60.277759,-103.161197,-60.276730,-103.164562,0.000000,0.000000
node_58B,-60.311213,-103.034747,-60.310187,-103.038108,0.000000,0.000000
meter_162,-60.311213,-103.034747,-60.310187,-103.038108,0.000000,0.000000
meter_163,-60.311213,-103.034747,-60.310187,-103.038108,0.000000,0.000000
node_59B,-60.312254,-103.026855,-60.311227,-103.030215,0.000000,0.000000
meter_164,-60.312254,-103.026855,-60.311227,-103.030215,0.000000,0.000000
meter_165,-60.312254,-103.026855,-60.311227,-103.030215,0.000000,0.000000
node_60A,119.362839,-1.394024,119.365249,-1.391468,0.000000,0.000000
meter_166,119.362839,-1.394024,119.365249,-1.391468,0.000000,0.000000
meter_167,119.362839,-1.394024,119.365249,-1.391468,0.000000,0.000000
node_62C,-57.978706,103.771185,-57.985501,103.772787,0.000000,0.000000
meter_168,-57.978706,103.771185,-57.985501,103.772787,0.000000,0.000000
meter_169,-57.978706,103.771185,-57.985501,103.772787,0.000000,0.000000
meter_170,-57.978706,103.771185,-57.985501,103.772787,0.000000,0.000000
meter_171,-57.978706,103.771185,-57.985501,103.772787,0.000000,0.000000
node_63A,119.283423,-1.494029,119.288241,-1.488925,0.000000,0.000000
meter_172,119.283423,-1.494029,119.288241,-1.488925,0.000000,0.000000
meter_173,119.283423,-1.494029,119.288241,-1.488925,0.000000,0.000000
meter_174,119.283423,-1.494029,119.288241,-1.488925,0.000000,0.000000
meter_175,119.283423,-1.494029,119.288241,-1.488925,0.000000,0.000000
node_64B,-60.451312,-102.517066,-60.447743,-102.528774,0.000000,0.000000
meter_176,-60.451312,-102.517066,-60.447743,-102.528774,0.000000,0.000000
meter_177,-60.451312,-102.517066,-60.447743,-102.528774,0.000000,0.000000
meter_178,-60.451312,-102.517066,-60.447743,-102.528774,0.000000,0.000000
meter_179,-60.451312,-102.517066,-60.447743,-102.528774,0.000000,0.000000
meter_180,-60.451312,-102.517066,-60.447743,-102.528774,0.000000,0.000000
meter_181,-60.451312,-102.517066,-60.447743,-102.528774,0.000000,0.000000
meter_182,-60.451312,-102.517066,-60.447743,-102.528774,0.000000,0.000000
node_65A,119.297886,-1.468641,119.301499,-1.464812,0.000000,0.000000
meter_183,119.297886,-1.468641,119.301499,-1.464812,0.000000,0.000000
meter_184,119.297886,-1.468641,119.301499,-1.464812,0.000000,0.000000
meter_185,119.297886,-1.468641,119.301499,-1.464812,0.000000,0.000000
node_65B,-60.393163,-102.555600,-60.391630,-102.560617,0.000000,0.000000
meter_186,-60.393163,-102.555600,-60.391630,-102.560617,0.000000,0.000000
meter_187,-60.393163,-102.555600,-60.391630,-102.560617,0.000000,0.000000
meter_188,-60.393163,-102.555600,-60.391630,-102.560617,0.000000,0.000000
node_65C,-57.697774,103.635006,-57.709626,103.637796,0.000000,0.000000
meter_189,-57.697774,103.635006,-57.709626,103.637796,0.000000,0.000000
meter_190,-57.697774,103.635006,-57.709626,103.637796,0.000000,0.000000
meter_191,-57.697774,103.635006,-57.709626,103.637796,0.000000,0.000000
meter_192,-57.697774,103.635006,-57.709626,103.637796,0.000000,0.000000
meter_193,-57.697774,103.635006,-57.709626,103.637796,0.000000,0.000000
meter_194,-57.697774,103.635006,-57.709626,103.637796,0.000000,0.000000
meter_195,-57.697774,103.635006,-57.709626,103.637796,0.000000,0.000000
node_66C,-57.533143,103.583105,-57.544977,103.585891,0.000000,0.000000
meter_196,-57.533143,103.583105,-57.544977,103.585891,0.000000,0.000000
meter_197,-57.533143,103.583105,-57.544977,103.585891,0.000000,0.000000
meter_198,-57.533143,103.583105,-57.544977,103.585891,0.000000,0.000000
meter_199,-57.533143,103.583105,-57.544977,103.585891,0.000000,0.000000
meter_200,-57.533143,103.583105,-57.544977,103.585891,0.000000,0.000000
meter_201,-57.533143,103.583105,-57.544977,103.585891,0.000000,0.000000
meter_202,-57.533143,103.583105,-57.544977,103.585891,0.000000,0.000000
node_68A,123.722124,-1.582583,123.724751,-1.579963,0.000000,0.000000
meter_203,123.722124,-1.582583,123.724751,-1.579963,0.000000,0.000000
meter_204,123.722124,-1.582583,123.724751,-1.579963,0.000000,0.000000
node_69A,123.633736,-1.693595,123.638986,-1.688363,0.000000,0.000000
meter_205,123.633736,-1.693595,123.638986,-1.688363,0.000000,0.000000
meter_206,123.633736,-1.693595,123.638986,-1.688363,0.000000,0.000000
meter_207,123.633736,-1.693595,123.638986,-1.688363,0.000000,0.000000
meter_208,123.633736,-1.693595,123.638986,-1.688363,0.000000,0.000000
node_70A,123.663699,-1.626630,123.666324,-1.624012,0.000000,0.000000
meter_209,123.663699,-1.626630,123.666324,-1.624012,0.000000,0.000000
meter_210,123.663699,-1.626630,123.666324,-1.624012,0.000000,0.000000
node_71A,123.595787,-1.722179,123.601035,-1.716950,0.000000,0.000000
meter_211,123.595787,-1.722179,123.601035,-1.716950,0.000000,0.000000
meter_212,123.595787,-1.722179,123.601035,-1.716950,0.000000,0.000000
meter_213,123.595787,-1.722179,123.601035,-1.716950,0.000000,0.000000
meter_214,123.595787,-1.722179,123.601035,-1.716950,0.000000,0.000000
node_73C,-58.925647,105.722461,-58.932604,105.724222,0.000000,0.000000
meter_215,-58.925647,105.722461,-58.932604,105.724222,0.000000,0.000000
meter_216,-58.925647,105.722461,-58.932604,105.724222,0.000000,0.000000
meter_217,-58.925647,105.722461,-58.932604,105.724222,0.000000,0.000000
meter_218,-58.925647,105.722461,-58.932604,105.724222,0.000000,0.000000
node_74C,-58.884963,105.705135,-58.891917,105.706895,0.000000,0.000000
meter_219,-58.884963,105.705135,-58.891917,105.706895,0.000000,0.000000
meter_220,-58.884963,105.705135,-58.891917,105.706895,0.000000,0.000000
meter_221,-58.884963,105.705135,-58.891917,105.706895,0.000000,0.000000
meter_222,-58.884963,105.705135,-58.891917,105.706895,0.000000,0.000000
node_75C,-58.861715,105.695232,-58.868668,105.696991,0.000000,0.000000
meter_223,-58.861715,105.695232,-58.868668,105.696991,0.000000,0.000000
meter_224,-58.861715,105.695232,-58.868668,105.696991,0.000000,0.000000
meter_225,-58.861715,105.695232,-58.868668,105.696991,0.000000,0.000000
meter_226,-58.861715,105.695232,-58.868668,105.696991,0.000000,0.000000
node_76A,123.484426,-1.963877,123.497547,-1.950840,0.000000,0.000000
meter_227,123.484426,-1.963877,123.497547,-1.950840,0.000000,0.000000
meter_228,123.484426,-1.963877,123.497547,-1.950840,0.000000,0.000000
meter_229,123.484426,-1.963877,123.497547,-1.950840,0.000000,0.000000
meter_230,123.484426,-1.963877,123.497547,-1.950840,0.000000,0.000000
meter_231,123.484426,-1.963877,123.497547,-1.950840,0.000000,0.000000
meter_232,123.484426,-1.963877,123.497547,-1.950840,0.000000,0.000000
meter_233,123.484426,-1.963877,123.497547,-1.950840,0.000000,0.000000
meter_234,123.484426,-1.963877,123.497547,-1.950840,0.000000,0.000000
meter_235,123.484426,-1.963877,123.497547,-1.950840,0.000000,0.000000
meter_236,123.484426,-1.963877,123.497547,-1.950840,0.000000,0.000000
node_76B,-60.959054,-103.093790,-60.955530,-103.105636,0.000000,0.000000
meter_237,-60.959054,-103.093790,-60.955530,-103.105636,0.000000,0.000000
meter_238,-60.959054,-103.093790,-60.955530,-103.105636,0.000000,0.000000
meter_239,-60.959054,-103.093790,-60.955530,-103.105636,0.000000,0.000000
meter_240,-60.959054,-103.093790,-60.955530,-103.105636,0.000000,0.000000
meter_241,-60.959054,-103.093790,-60.955530,-103.105636,0.000000,0.000000
meter_242,-60.959054,-103.093790,-60.955530,-103.105636,0.000000,0.000000
meter_243,-60.959054,-103.093790,-60.955530,-103.105636,0.000000,0.000000
node_76C,-58.810266,105.739318,-58.822432,105.742406,0.000000,0.000000
meter_244,-58.810266,105.739318,-58.822432,105.742406,0.000000,0.000000
meter_245,-58.810266,105.739318,-58.822432,105.742406,0.000000,0.000000
meter_246,-58.810266,105.739318,-58.822432,105.742406,0.000000,0.000000
meter_247,-58.810266,105.739318,-58.822432,105.742406,0.000000,0.000000
meter_248,-58.810266,105.739318,-58.822432,105.742406,0.000000,0.000000
meter_249,-58.810266,105.739318,-58.822432,105.742406,0.000000,0.000000
meter_250,-58.810266,105.739318,-58.822432,105.742406,0.000000,0.000000
node_77B,-60.897952,-103.219599,-60.895933,-103.226373,0.000000,0.000000
meter_251,-60.897952,-103.219599,-60.895933,-103.226373,0.000000,0.000000
meter_252,-60.897952,-103.219599,-60.895933,-103.226373,0.000000,0.000000
meter_253,-60.897952,-103.219599,-60.895933,-103.226373,0.000000,0.000000
meter_254,-60.897952,-103.219599,-60.895933,-103.226373,0.000000,0.000000
node_79A,123.528567,-1.859799,123.533814,-1.854578,0.000000,0.000000
meter_255,123.528567,-1.859799,123.533814,-1.854578,0.000000,0.000000
meter_256,123.528567,-1.859799,123.533814,-1.854578,0.000000,0.000000
meter_257,123.528567,-1.859799,123.533814,-1.854578,0.000000,0.000000
meter_258,123.528567,-1.859799,123.533814,-1.854578,0.000000,0.000000
node_80B,-60.896700,-103.211238,-60.894680,-103.218012,0.000000,0.000000
meter_259,-60.896700,-103.211238,-60.894680,-103.218012,0.000000,0.000000
meter_260,-60.896700,-103.211238,-60.894680,-103.218012,0.000000,0.000000
meter_261,-60.896700,-103.211238,-60.894680,-103.218012,0.000000,0.000000
meter_262,-60.896700,-103.211238,-60.894680,-103.218012,0.000000,0.000000
node_82A,123.623370,-1.771518,123.628622,-1.766290,0.000000,0.000000
meter_263,123.623370,-1.771518,123.628622,-1.766290,0.000000,0.000000
meter_264,123.623370,-1.771518,123.628622,-1.766290,0.000000,0.000000
meter_265,123.623370,-1.771518,123.628622,-1.766290,0.000000,0.000000
meter_266,123.623370,-1.771518,123.628622,-1.766290,0.000000,0.000000
node_83C,-58.972833,105.734657,-58.976313,105.735537,0.000000,0.000000
meter_267,-58.972833,105.734657,-58.976313,105.735537,0.000000,0.000000
meter_268,-58.972833,105.734657,-58.976313,105.735537,0.000000,0.000000
node_84C,-58.921969,105.712875,-58.925447,105.713755,0.000000,0.000000
meter_269,-58.921969,105.712875,-58.925447,105.713755,0.000000,0.000000
meter_270,-58.921969,105.712875,-58.925447,105.713755,0.000000,0.000000
node_85C,-58.792105,105.696616,-58.799054,105.698376,0.000000,0.000000
meter_271,-58.792105,105.696616,-58.799054,105.698376,0.000000,0.000000
meter_272,-58.792105,105.696616,-58.799054,105.698376,0.000000,0.000000
meter_273,-58.792105,105.696616,-58.799054,105.698376,0.000000,0.000000
meter_274,-58.792105,105.696616,-58.799054,105.698376,0.000000,0.000000
node_86B,-60.890869,-103.232712,-60.889859,-103.236100,0.000000,0.000000
meter_275,-60.890869,-103.232712,-60.889859,-103.236100,0.000000,0.000000
meter_276,-60.890869,-103.232712,-60.889859,-103.236100,0.000000,0.000000
node_87B,-61.026085,-102.948898,-61.024075,-102.955660,0.000000,0.000000
meter_277,-61.026085,-102.948898,-61.024075,-102.955660,0.000000,0.000000
meter_278,-61.026085,-102.948898,-61.024075,-102.955660,0.000000,0.000000
meter_279,-61.026085,-102.948898,-61.024075,-102.955660,0.000000,0.000000
meter_280,-61.026085,-102.948898,-61.024075,-102.955660,0.000000,0.000000
node_88A,123.573119,-1.728254,123.578364,-1.723025,0.000000,0.000000
meter_281,123.573119,-1.728254,123.578364,-1.723025,0.000000,0.000000
meter_282,123.573119,-1.728254,123.578364,-1.723025,0.000000,0.000000
meter_283,123.573119,-1.728254,123.578364,-1.723025,0.000000,0.000000
meter_284,123.573119,-1.728254,123.578364,-1.723025,0.000000,0.000000
node_90B,-60.977708,-103.068150,-60.975694,-103.074918,0.000000,0.000000
meter_285,-60.977708,-103.068150,-60.975694,-103.074918,0.000000,0.000000
meter_286,-60.977708,-103.068150,-60.975694,-103.074918,0.000000,0.000000
meter_287,-60.977708,-103.068150,-60.975694,-103.074918,0.000000,0.000000
meter_288,-60.977708,-103.068150,-60.975694,-103.074918,0.000000,0.000000
node_92C,-58.950572,105.778220,-58.957534,105.779985,0.000000,0.000000
meter_289,-58.950572,105.778220,-58.957534,105.779985,0.000000,0.000000
meter_290,-58.950572,105.778220,-58.957534,105.779985,0.000000,0.000000
meter_291,-58.950572,105.778220,-58.957534,105.779985,0.000000,0.000000
meter_292,-58.950572,105.778220,-58.957534,105.779985,0.000000,0.000000
